JournalCode|JournalLib|EcritureNum|EcritureDate|CompteNum|CompteLib|CompAuxNum|CompAuxLib|PieceRef|PieceDate|EcritureLib|Debit|Credit|EcritureLet|DateLet|ValidDate|Montantdevise|Idevise
BQ|Banque|BQ00322|20261124|512000|Banque|||FA-2026-10C003|20261124|Règlement Menuiseries Lafon|28224,00|0,00|||20261124||
BQ|Banque|BQ00322|20261124|411000|Clients|C003|Menuiseries Lafon|FA-2026-10C003|20261124|Règlement Menuiseries Lafon|0,00|28224,00|LVT00321|20261124|20261124||
BQ|Banque|BQ00326|20261125|512000|Banque|||FA-2026-10C005|20261125|Règlement Solutions Bertholet|18144,00|0,00|||20261125||
BQ|Banque|BQ00326|20261125|411000|Clients|C005|Solutions Bertholet|FA-2026-10C005|20261125|Règlement Solutions Bertholet|0,00|18144,00|LVT00325|20261125|20261125||
VTE|Ventes|VT00363|20261125|411000|Clients|C008|Diffusion Nadaud|FA-2026-11C008|20261125|Facture Diffusion Nadaud|9540,00|0,00|LVT00363|20261220|20261125||
VTE|Ventes|VT00363|20261125|706000|Prestations de services|||FA-2026-11C008|20261125|Facture Diffusion Nadaud|0,00|7950,00|||20261125||
VTE|Ventes|VT00363|20261125|445710|TVA collectée|||FA-2026-11C008|20261125|Facture Diffusion Nadaud|0,00|1590,00|||20261125||
BQ|Banque|BQ00330|20261126|512000|Banque|||FA-2026-10C007|20261126|Règlement Escaliers Mory|14112,00|0,00|||20261126||
BQ|Banque|BQ00330|20261126|411000|Clients|C007|Escaliers Mory|FA-2026-10C007|20261126|Règlement Escaliers Mory|0,00|14112,00|LVT00329|20261126|20261126||
OD|Opérations diverses|OD00375|20261128|641000|Rémunérations du personnel||||20261128|Salaires du mois|28000,00|0,00|||20261128||
OD|Opérations diverses|OD00375|20261128|645000|Charges de sécurité sociale||||20261128|Charges sociales|11000,00|0,00|||20261128||
OD|Opérations diverses|OD00375|20261128|421000|Personnel — rémunérations dues||||20261128|Salaires du mois|0,00|28000,00|||20261128||
OD|Opérations diverses|OD00375|20261128|431000|Sécurité sociale||||20261128|Charges sociales|0,00|11000,00|||20261128||
BQ|Banque|BQ00376|20261128|421000|Personnel — rémunérations dues||||20261128|Virement des salaires|28000,00|0,00|||20261128||
BQ|Banque|BQ00376|20261128|431000|Sécurité sociale||||20261128|Versement des cotisations|11000,00|0,00|||20261128||
BQ|Banque|BQ00376|20261128|512000|Banque||||20261128|Paie du mois|0,00|39000,00|||20261128||
OD|Opérations diverses|OD00379|20261130|681100|Dotations aux amortissements||||20261130|Dotation du mois|2500,00|0,00|||20261130||
OD|Opérations diverses|OD00379|20261130|281500|Amortissements du matériel industriel||||20261130|Dotation du mois|0,00|2500,00|||20261130||
OD|Opérations diverses|OD00380|20261130|695000|Impôts sur les bénéfices||||20261130|Impôt sur les sociétés|2400,00|0,00|||20261130||
OD|Opérations diverses|OD00380|20261130|444000|État — impôt sur les bénéfices||||20261130|Impôt sur les sociétés|0,00|2400,00|||20261130||
BQ|Banque|BQ00381|20261130|444000|État — impôt sur les bénéfices||||20261130|Acompte d'impôt sur les sociétés|2400,00|0,00|||20261130||
BQ|Banque|BQ00381|20261130|512000|Banque||||20261130|Acompte d'impôt sur les sociétés|0,00|2400,00|||20261130||
OD|Opérations diverses|OD00382|20261130|445710|TVA collectée||||20261130|Déclaration de TVA|31800,00|0,00|||20261130||
OD|Opérations diverses|OD00382|20261130|445660|TVA déductible||||20261130|Déclaration de TVA|0,00|14260,00|||20261130||
OD|Opérations diverses|OD00382|20261130|512000|Banque||||20261130|Règlement de TVA|0,00|17540,00|||20261130||
VTE|Ventes|VT00383|20261204|411000|Clients|C001|Constructions Vallier|FA-2026-12C001|20261204|Facture Constructions Vallier|47628,00|0,00|||20261204||
VTE|Ventes|VT00383|20261204|706000|Prestations de services|||FA-2026-12C001|20261204|Facture Constructions Vallier|0,00|39690,00|||20261204||
VTE|Ventes|VT00383|20261204|445710|TVA collectée|||FA-2026-12C001|20261204|Facture Constructions Vallier|0,00|7938,00|||20261204||
ACH|Achats|AC00391|20261205|601000|Achats de matières premières|||FF-2026-12F001|20261205|Facture Aciers Delmas|20400,00|0,00|||20261205||
ACH|Achats|AC00391|20261205|445660|TVA déductible|||FF-2026-12F001|20261205|Facture Aciers Delmas|4080,00|0,00|||20261205||
ACH|Achats|AC00391|20261205|401000|Fournisseurs|F001|Aciers Delmas|FF-2026-12F001|20261205|Facture Aciers Delmas|0,00|24480,00|||20261205||
ACH|Achats|AC00396|20261205|613000|Locations||||20261205|Loyer de l'atelier|4500,00|0,00|||20261205||
ACH|Achats|AC00396|20261205|626000|Frais postaux et télécommunications||||20261205|Frais généraux|1800,00|0,00|||20261205||
ACH|Achats|AC00396|20261205|445660|TVA déductible||||20261205|Loyer et frais généraux|1260,00|0,00|||20261205||
ACH|Achats|AC00396|20261205|512000|Banque||||20261205|Loyer et frais généraux|0,00|7560,00|||20261205||
BQ|Banque|BQ00400|20261205|661000|Charges d'intérêts||||20261205|Intérêts de l'emprunt|320,00|0,00|||20261205||
BQ|Banque|BQ00400|20261205|164000|Emprunts auprès des établissements de crédit||||20261205|Amortissement de l'emprunt|1800,00|0,00|||20261205||
BQ|Banque|BQ00400|20261205|512000|Banque||||20261205|Échéance d'emprunt|0,00|2120,00|||20261205||
VTE|Ventes|VT00384|20261207|411000|Clients|C002|Groupe Ambert|FA-2026-12C002|20261207|Facture Groupe Ambert|33516,00|0,00|||20261207||
VTE|Ventes|VT00384|20261207|706000|Prestations de services|||FA-2026-12C002|20261207|Facture Groupe Ambert|0,00|27930,00|||20261207||
VTE|Ventes|VT00384|20261207|445710|TVA collectée|||FA-2026-12C002|20261207|Facture Groupe Ambert|0,00|5586,00|||20261207||
BQ|Banque|BQ00284|20261208|512000|Banque|||FA-2026-09C001|20261208|Règlement Constructions Vallier|55728,00|0,00|||20261208||
BQ|Banque|BQ00284|20261208|411000|Clients|C001|Constructions Vallier|FA-2026-09C001|20261208|Règlement Constructions Vallier|0,00|55728,00|LVT00283|20261208|20261208||
BQ|Banque|BQ00320|20261208|512000|Banque|||FA-2026-10C002|20261208|Règlement Groupe Ambert|38304,00|0,00|||20261208||
BQ|Banque|BQ00320|20261208|411000|Clients|C002|Groupe Ambert|FA-2026-10C002|20261208|Règlement Groupe Ambert|0,00|38304,00|LVT00319|20261208|20261208||
BQ|Banque|BQ00368|20261208|401000|Fournisseurs|F002|Bois du Forez|FF-2026-11F002|20261208|Règlement Bois du Forez|18720,00|0,00|LAC00367|20261208|20261208||
BQ|Banque|BQ00368|20261208|512000|Banque|||FF-2026-11F002|20261208|Règlement Bois du Forez|0,00|18720,00|||20261208||
ACH|Achats|AC00392|20261208|601000|Achats de matières premières|||FF-2026-12F002|20261208|Facture Bois du Forez|14400,00|0,00|||20261208||
ACH|Achats|AC00392|20261208|445660|TVA déductible|||FF-2026-12F002|20261208|Facture Bois du Forez|2880,00|0,00|||20261208||
ACH|Achats|AC00392|20261208|401000|Fournisseurs|F002|Bois du Forez|FF-2026-12F002|20261208|Facture Bois du Forez|0,00|17280,00|||20261208||
VTE|Ventes|VT00385|20261210|411000|Clients|C003|Menuiseries Lafon|FA-2026-12C003|20261210|Facture Menuiseries Lafon|24696,00|0,00|||20261210||
VTE|Ventes|VT00385|20261210|706000|Prestations de services|||FA-2026-12C003|20261210|Facture Menuiseries Lafon|0,00|20580,00|||20261210||
VTE|Ventes|VT00385|20261210|445710|TVA collectée|||FA-2026-12C003|20261210|Facture Menuiseries Lafon|0,00|4116,00|||20261210||
BQ|Banque|BQ00338|20261211|401000|Fournisseurs|F003|Quincaillerie Pons|FF-2026-10F003|20261211|Règlement Quincaillerie Pons|14904,00|0,00|LAC00337|20261211|20261211||
BQ|Banque|BQ00338|20261211|512000|Banque|||FF-2026-10F003|20261211|Règlement Quincaillerie Pons|0,00|14904,00|||20261211||
ACH|Achats|AC00393|20261212|601000|Achats de matières premières|||FF-2026-12F003|20261212|Facture Quincaillerie Pons|10800,00|0,00|||20261212||
ACH|Achats|AC00393|20261212|445660|TVA déductible|||FF-2026-12F003|20261212|Facture Quincaillerie Pons|2160,00|0,00|||20261212||
ACH|Achats|AC00393|20261212|401000|Fournisseurs|F003|Quincaillerie Pons|FF-2026-12F003|20261212|Facture Quincaillerie Pons|0,00|12960,00|||20261212||
BQ|Banque|BQ00328|20261213|512000|Banque|||FA-2026-10C006|20261213|Règlement Charpentes Ozanne|16128,00|0,00|||20261213||
BQ|Banque|BQ00328|20261213|411000|Clients|C006|Charpentes Ozanne|FA-2026-10C006|20261213|Règlement Charpentes Ozanne|0,00|16128,00|LVT00327|20261213|20261213||
BQ|Banque|BQ00357|20261213|512000|Banque|||FA-2026-11C004|20261213|Règlement Atelier Rivaud|20988,00|0,00|||20261213||
BQ|Banque|BQ00357|20261213|411000|Clients|C004|Atelier Rivaud|FA-2026-11C004|20261213|Règlement Atelier Rivaud|0,00|20988,00|LVT00356|20261213|20261213||
VTE|Ventes|VT00386|20261213|411000|Clients|C004|Atelier Rivaud|FA-2026-12C004|20261213|Facture Atelier Rivaud|19404,00|0,00|||20261213||
VTE|Ventes|VT00386|20261213|706000|Prestations de services|||FA-2026-12C004|20261213|Facture Atelier Rivaud|0,00|16170,00|||20261213||
VTE|Ventes|VT00386|20261213|445710|TVA collectée|||FA-2026-12C004|20261213|Facture Atelier Rivaud|0,00|3234,00|||20261213||
BQ|Banque|BQ00399|20261215|635000|Impôts et taxes||||20261215|Taxes assises sur les salaires|900,00|0,00|||20261215||
BQ|Banque|BQ00399|20261215|512000|Banque||||20261215|Taxes assises sur les salaires|0,00|900,00|||20261215||
VTE|Ventes|VT00387|20261216|411000|Clients|C005|Solutions Bertholet|FA-2026-12C005|20261216|Facture Solutions Bertholet|15876,00|0,00|||20261216||
VTE|Ventes|VT00387|20261216|706000|Prestations de services|||FA-2026-12C005|20261216|Facture Solutions Bertholet|0,00|13230,00|||20261216||
VTE|Ventes|VT00387|20261216|445710|TVA collectée|||FA-2026-12C005|20261216|Facture Solutions Bertholet|0,00|2646,00|||20261216||
BQ|Banque|BQ00371|20261217|401000|Fournisseurs|F004|Transports Vialle|FF-2026-11F004|20261217|Règlement Transports Vialle|10140,00|0,00|LAC00370|20261217|20261217||
BQ|Banque|BQ00371|20261217|512000|Banque|||FF-2026-11F004|20261217|Règlement Transports Vialle|0,00|10140,00|||20261217||
ACH|Achats|AC00394|20261217|601000|Achats de matières premières|||FF-2026-12F004|20261217|Facture Transports Vialle|7800,00|0,00|||20261217||
ACH|Achats|AC00394|20261217|445660|TVA déductible|||FF-2026-12F004|20261217|Facture Transports Vialle|1560,00|0,00|||20261217||
ACH|Achats|AC00394|20261217|401000|Fournisseurs|F004|Transports Vialle|FF-2026-12F004|20261217|Facture Transports Vialle|0,00|9360,00|||20261217||
VTE|Ventes|VT00388|20261219|411000|Clients|C006|Charpentes Ozanne|FA-2026-12C006|20261219|Facture Charpentes Ozanne|14112,00|0,00|||20261219||
VTE|Ventes|VT00388|20261219|706000|Prestations de services|||FA-2026-12C006|20261219|Facture Charpentes Ozanne|0,00|11760,00|||20261219||
VTE|Ventes|VT00388|20261219|445710|TVA collectée|||FA-2026-12C006|20261219|Facture Charpentes Ozanne|0,00|2352,00|||20261219||
BQ|Banque|BQ00364|20261220|512000|Banque|||FA-2026-11C008|20261220|Règlement Diffusion Nadaud|9540,00|0,00|||20261220||
BQ|Banque|BQ00364|20261220|411000|Clients|C008|Diffusion Nadaud|FA-2026-11C008|20261220|Règlement Diffusion Nadaud|0,00|9540,00|LVT00363|20261220|20261220||
BQ|Banque|BQ00366|20261220|401000|Fournisseurs|F001|Aciers Delmas|FF-2026-11F001|20261220|Règlement Aciers Delmas|26520,00|0,00|LAC00365|20261220|20261220||
BQ|Banque|BQ00366|20261220|512000|Banque|||FF-2026-11F001|20261220|Règlement Aciers Delmas|0,00|26520,00|||20261220||
BQ|Banque|BQ00373|20261221|401000|Fournisseurs|F005|Énergie Cévennes|FF-2026-11F005|20261221|Règlement Énergie Cévennes|8580,00|0,00|LAC00372|20261221|20261221||
BQ|Banque|BQ00373|20261221|512000|Banque|||FF-2026-11F005|20261221|Règlement Énergie Cévennes|0,00|8580,00|||20261221||
ACH|Achats|AC00395|20261221|601000|Achats de matières premières|||FF-2026-12F005|20261221|Facture Énergie Cévennes|6600,00|0,00|||20261221||
ACH|Achats|AC00395|20261221|445660|TVA déductible|||FF-2026-12F005|20261221|Facture Énergie Cévennes|1320,00|0,00|||20261221||
ACH|Achats|AC00395|20261221|401000|Fournisseurs|F005|Énergie Cévennes|FF-2026-12F005|20261221|Facture Énergie Cévennes|0,00|7920,00|||20261221||
VTE|Ventes|VT00389|20261222|411000|Clients|C007|Escaliers Mory|FA-2026-12C007|20261222|Facture Escaliers Mory|12348,00|0,00|||20261222||
VTE|Ventes|VT00389|20261222|706000|Prestations de services|||FA-2026-12C007|20261222|Facture Escaliers Mory|0,00|10290,00|||20261222||
VTE|Ventes|VT00389|20261222|445710|TVA collectée|||FA-2026-12C007|20261222|Facture Escaliers Mory|0,00|2058,00|||20261222||
BQ|Banque|BQ00355|20261225|512000|Banque|||FA-2026-11C003|20261225|Règlement Menuiseries Lafon|26712,00|0,00|||20261225||
BQ|Banque|BQ00355|20261225|411000|Clients|C003|Menuiseries Lafon|FA-2026-11C003|20261225|Règlement Menuiseries Lafon|0,00|26712,00|LVT00354|20261225|20261225||
VTE|Ventes|VT00390|20261225|411000|Clients|C008|Diffusion Nadaud|FA-2026-12C008|20261225|Facture Diffusion Nadaud|8820,00|0,00|||20261225||
VTE|Ventes|VT00390|20261225|706000|Prestations de services|||FA-2026-12C008|20261225|Facture Diffusion Nadaud|0,00|7350,00|||20261225||
VTE|Ventes|VT00390|20261225|445710|TVA collectée|||FA-2026-12C008|20261225|Facture Diffusion Nadaud|0,00|1470,00|||20261225||
BQ|Banque|BQ00359|20261226|512000|Banque|||FA-2026-11C005|20261226|Règlement Solutions Bertholet|17172,00|0,00|||20261226||
BQ|Banque|BQ00359|20261226|411000|Clients|C005|Solutions Bertholet|FA-2026-11C005|20261226|Règlement Solutions Bertholet|0,00|17172,00|LVT00358|20261226|20261226||
BQ|Banque|BQ00362|20261227|512000|Banque|||FA-2026-11C007|20261227|Règlement Escaliers Mory|13356,00|0,00|||20261227||
BQ|Banque|BQ00362|20261227|411000|Clients|C007|Escaliers Mory|FA-2026-11C007|20261227|Règlement Escaliers Mory|0,00|13356,00|LVT00361|20261227|20261227||
OD|Opérations diverses|OD00397|20261228|641000|Rémunérations du personnel||||20261228|Salaires du mois|28000,00|0,00|||20261228||
OD|Opérations diverses|OD00397|20261228|645000|Charges de sécurité sociale||||20261228|Charges sociales|11000,00|0,00|||20261228||
OD|Opérations diverses|OD00397|20261228|421000|Personnel — rémunérations dues||||20261228|Salaires du mois|0,00|28000,00|||20261228||
OD|Opérations diverses|OD00397|20261228|431000|Sécurité sociale||||20261228|Charges sociales|0,00|11000,00|||20261228||
BQ|Banque|BQ00398|20261228|421000|Personnel — rémunérations dues||||20261228|Virement des salaires|28000,00|0,00|||20261228||
BQ|Banque|BQ00398|20261228|431000|Sécurité sociale||||20261228|Versement des cotisations|11000,00|0,00|||20261228||
BQ|Banque|BQ00398|20261228|512000|Banque||||20261228|Paie du mois|0,00|39000,00|||20261228||
OD|Opérations diverses|OD00401|20261231|681100|Dotations aux amortissements||||20261231|Dotation du mois|2500,00|0,00|||20261231||
OD|Opérations diverses|OD00401|20261231|281500|Amortissements du matériel industriel||||20261231|Dotation du mois|0,00|2500,00|||20261231||
OD|Opérations diverses|OD00402|20261231|695000|Impôts sur les bénéfices||||20261231|Impôt sur les sociétés|2400,00|0,00|||20261231||
OD|Opérations diverses|OD00402|20261231|444000|État — impôt sur les bénéfices||||20261231|Impôt sur les sociétés|0,00|2400,00|||20261231||
BQ|Banque|BQ00403|20261231|444000|État — impôt sur les bénéfices||||20261231|Acompte d'impôt sur les sociétés|2400,00|0,00|||20261231||
BQ|Banque|BQ00403|20261231|512000|Banque||||20261231|Acompte d'impôt sur les sociétés|0,00|2400,00|||20261231||
OD|Opérations diverses|OD00404|20261231|445710|TVA collectée||||20261231|Déclaration de TVA|29400,00|0,00|||20261231||
OD|Opérations diverses|OD00404|20261231|445660|TVA déductible||||20261231|Déclaration de TVA|0,00|13260,00|||20261231||
OD|Opérations diverses|OD00404|20261231|512000|Banque||||20261231|Règlement de TVA|0,00|16140,00|||20261231||
